start,end,multiple,xirr,max_dd
2012-10-01,2022-09-30,1.9827164510583604,0.10591831159556966,-0.22887973050977106
2000-04-20,2010-04-20,1.1208832297322335,0.018017171722802074,-0.46883534659241666
2000-08-10,2010-08-10,1.044167890567338,0.006879876589095534,-0.46676719296363733
2003-12-19,2013-12-19,1.729948802214956,0.0849070613042913,-0.4410973024589082
2007-08-16,2017-08-16,1.9762728265817389,0.10520748338505763,-0.3529160313994131
2010-10-26,2020-10-26,2.355562074241688,0.13117639231156092,-0.23092737716126588
2007-09-12,2017-09-12,1.9730372846045936,0.10511014398334001,-0.34608568084806524
2006-10-31,2016-10-31,1.751998457548959,0.08641323946278728,-0.3772019532429661
2015-06-11,2025-06-11,2.4146927202512964,0.13569534004677059,-0.2238077386420585
2001-12-24,2011-12-23,1.2607241743709898,0.03631159052722975,-0.46301743696856146
2009-02-05,2019-02-05,2.441518497323607,0.13765756061754503,-0.1485077791567101
2008-08-04,2018-08-03,2.278529070155777,0.1273596286926523,-0.3283918961340201
2007-05-25,2017-05-25,1.9123124458551723,0.09988888188018455,-0.35394027273776985
2013-03-11,2023-03-10,2.0097220419104302,0.10805039918443682,-0.2282040367464787
2003-10-24,2013-10-24,1.7103101750733103,0.08300826910274038,-0.445660274446916
2015-09-21,2025-09-19,2.6909644447866627,0.1515238154275037,-0.22375216982694102
2004-12-08,2014-12-08,1.8634847577216518,0.09662617463863135,-0.4200097339700939
2008-08-20,2018-08-20,2.280618647675166,0.12665801153291384,-0.3261200119088895
2008-03-20,2018-03-20,2.180069565827388,0.11989369045724654,-0.3408552500825208
2013-11-29,2023-11-29,2.1451977164354394,0.11701384451740005,-0.22688968233738094
2006-10-17,2016-10-17,1.7554854553351764,0.08719824180572416,-0.37792347674543014
2004-02-17,2014-02-14,1.718598654061797,0.08404928751394025,-0.435829900225184
1999-07-23,2009-07-23,0.902758150763201,-0.01633805862501994,-0.4734719448561082
2005-06-29,2015-06-29,1.8266705838329436,0.09282761847792403,-0.41055368858746244
2013-07-08,2023-07-07,2.1948428702555995,0.12152425623039781,-0.22765427082083833
1999-05-11,2009-05-11,0.8372959954378557,-0.028661409737494096,-0.4742764349968617
2014-09-22,2024-09-20,2.4554552349892496,0.13770731021303687,-0.22533048985634085
2008-08-06,2018-08-06,2.2650734925019904,0.1263148948406526,-0.3249366360866567
2001-08-09,2011-08-09,1.1573296444613268,0.02313729297853756,-0.4648272025268342
2004-06-07,2014-06-06,1.81105566755572,0.09236639657314752,-0.43132294886518385
2008-10-15,2018-10-15,2.454813394745451,0.1379864639986107,-0.20002347007258725
2004-08-31,2014-08-29,1.8705430534024876,0.09640337608626054,-0.4301874377242255
2001-01-23,2011-01-21,1.2247331575347367,0.03183636105455888,-0.4657800793336663
2010-09-24,2020-09-24,2.2895180793199783,0.1269939283140215,-0.23104302614078398
2010-11-02,2020-11-02,2.2714236925926716,0.1268789973819621,-0.23086531146952638
2001-03-28,2011-03-28,1.3054801842172232,0.04163731650544933,-0.46819504784861776
2004-01-26,2014-01-24,1.6774810279751946,0.08005075211970536,-0.4371206375703657
2003-06-03,2013-06-03,1.646664901281967,0.07790785902165419,-0.4523220658932181
2010-08-13,2020-08-13,2.451797991911217,0.13787382080646138,-0.23121781901154337
2011-11-02,2021-11-02,2.9064257136984395,0.1641371477417629,-0.23010090467076438
2011-10-13,2021-10-13,2.790674865157225,0.1573598806360252,-0.23023331150729032
2015-06-17,2025-06-17,2.4035342370713213,0.13468411079051057,-0.22383622209997922
2012-07-03,2022-07-01,2.188965467554543,0.1213974871000504,-0.2292621009177186
2004-09-30,2014-09-30,1.8317942376062426,0.09319220016504946,-0.4282410559557335
