start,end,multiple,xirr,max_dd
2000-09-22,2018-09-21,2.6531731459247165,0.099877699221983,-0.46423030991536585
2002-10-01,2020-10-01,2.8380235946361796,0.10635480910800972,-0.4387363392881868
2001-05-29,2019-05-29,2.4781074532574308,0.09334627323204564,-0.45594130036043945
2002-01-03,2020-01-03,2.8168421413238027,0.10561276939899797,-0.4492497618167812
2005-07-28,2023-07-28,3.2013066168609985,0.11777391503278942,-0.33595570844178513
2005-01-27,2023-01-27,2.9267267065368405,0.10926353430709355,-0.36650782711439445
2004-11-09,2022-11-09,2.727483954587243,0.10257926337425624,-0.3765692731596515
2002-07-26,2020-07-24,2.7356708007206487,0.10281518866028332,-0.44218277180525334
2008-02-26,2026-02-26,4.128289730495019,0.1416481640422632,-0.33125169574057656
1999-12-30,2017-12-29,2.4580292697438244,0.09251209997277753,-0.4708744823987222
2002-05-22,2020-05-22,2.5383895235855856,0.09562025578179922,-0.4446980640928978
2000-04-12,2018-04-12,2.4334036736414526,0.09156047940961054,-0.4683412429052447
2002-05-10,2020-05-08,2.5187432556177116,0.09487045653826062,-0.44520396077542257
2008-03-04,2026-03-04,4.097080906304866,0.14097571413700766,-0.33124605605523494
2002-08-12,2020-08-12,2.862393498727499,0.10719779017518602,-0.4411537207644909
2007-09-04,2025-09-04,4.005213993318942,0.13883027581206836,-0.331380555069712
2003-10-22,2021-10-22,3.5265386992709638,0.12689226730288874,-0.41374385825994353
2005-09-20,2023-09-20,3.0496426121968656,0.11323109815217983,-0.3318374562878308
2003-06-18,2021-06-18,3.312390663232463,0.1209957653561676,-0.4227670569241191
2001-08-28,2019-08-28,2.552619714385286,0.0962078826910692,-0.4529470606960464
2006-04-28,2024-04-26,3.4060906629673586,0.12362454344467019,-0.3317058304840642
2008-03-28,2026-03-27,3.7836728043804597,0.13348673544658923,-0.3312279245675527
2001-08-21,2019-08-21,2.586736597193616,0.09748771545721696,-0.45312919279523367
2006-06-16,2024-06-14,3.6009874660248884,0.1288529614848554,-0.33167480706359154
2001-08-13,2019-08-13,2.590177164661416,0.09764032360463747,-0.4533044177158524
2005-11-15,2023-11-15,3.0906472877248983,0.1144988333897601,-0.3318034847979213
2006-07-21,2024-07-19,3.626544684434445,0.12951608740522363,-0.3316516243267661
2003-05-21,2021-05-21,3.323677270659158,0.12131660850693754,-0.4246572698090124
2006-01-26,2024-01-26,3.3166526589485312,0.12111705824496438,-0.33176152085259003
2001-09-25,2019-09-25,2.629929898470576,0.09908179183657628,-0.45216064121135335
1999-12-02,2017-12-01,2.43036588465751,0.0914162370228572,-0.47152997231074656
2000-01-31,2018-01-31,2.587513205328446,0.09751663300560579,-0.47005803047088357
2003-05-14,2021-05-14,3.342397059496604,0.12184618643891586,-0.4251244145720301
2007-08-14,2025-08-14,3.9961259585556976,0.13861857964298857,-0.33139533107492414
2000-05-15,2018-05-15,2.4720657304221514,0.09313370517379183,-0.46746496547900307
2003-06-12,2021-06-11,3.3816031603824728,0.12294508888817732,-0.42322416983211786
2005-10-04,2023-10-04,2.944151766664019,0.10988313140230715,-0.3318291782529774
2001-01-25,2019-01-25,2.395837687832234,0.09002901239830113,-0.46046929645543433
2005-12-02,2023-12-01,3.1464522060229942,0.11613830994810306,-0.3317950605713176
2002-01-17,2020-01-17,2.893820200914917,0.1081860675199399,-0.44883835036919595
2006-09-26,2024-09-26,3.736556852724071,0.132346646895995,-0.33160507135896955
2004-08-06,2022-08-05,3.0645237688658162,0.11363734156248018,-0.3883555246593736
2004-04-19,2022-04-19,3.355911710470144,0.12231586089460356,-0.39888004960955514
2000-10-27,2018-10-26,2.401992345846839,0.09027789140274223,-0.463256817457957
2003-07-09,2021-07-09,3.4602135580093614,0.12510792305335525,-0.4213502099643319
2007-03-12,2025-03-12,3.5423096017579043,0.12737291255964395,-0.33149640145930626
1999-05-13,2017-05-12,2.2212607897217693,0.0826597483052998,-0.476221260974944
2006-04-07,2024-04-05,3.4890077459288262,0.1258870233595683,-0.3317188396572718
2003-10-15,2021-10-15,3.475361476254387,0.12551864894803327,-0.41426086212810664
2005-11-25,2023-11-24,3.1247403235566806,0.11548242397129782,-0.33179920350732595
2005-05-19,2023-05-19,2.9640381974023184,0.1104694750359963,-0.3489306916859085
